Merge 2003,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
Pos.,Name,ID,Name,ID,Name,ID,4,mergerecordsofficial
1,Anything Could Happen,5dHCzNobcSQPmU5SZ3DnpG,The Clean,6LRmgzRManplPQghd2BMqz,Anthology,1fNDFEo8nDDrNz51dRyD0W,29,https://p.scdn.co/mp3-preview/f8cddc1a22d75d234c21439d79cc53e160b0235f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2,Tally Ho,0KDEwuYRlC46HPMVSwd1re,The Clean,6LRmgzRManplPQghd2BMqz,Anthology,1fNDFEo8nDDrNz51dRyD0W,27,https://p.scdn.co/mp3-preview/3a658f1e3910aea82c26e3745a60a9cadf7d926f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3,Drawing to a Whole,3nql49KYmDis1bdyVY4CtV,The Clean,6LRmgzRManplPQghd2BMqz,Anthology,1fNDFEo8nDDrNz51dRyD0W,11,https://p.scdn.co/mp3-preview/2cdca47038840754d35344446cded24f2eec1dff?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4,Big Darkness,39m0Eq0IBw5Pbd6iD6fIba,Crooked Fingers,6j9elOE3U0Fklu0ATR9nQ0,Red Devil Dawn,40jWxmDHFZxJlFbjhb1pr1,10,https://p.scdn.co/mp3-preview/b890211fd9cf383457340b85a4553316a93b281c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5,Don't Say a Word,1Td3ekwFnTSAjNWxUaYuCe,Crooked Fingers,6j9elOE3U0Fklu0ATR9nQ0,Red Devil Dawn,40jWxmDHFZxJlFbjhb1pr1,7,https://p.scdn.co/mp3-preview/f8847fe1c303b46fe8fdf6c302965dbf987db309?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6,Bad Man Coming,39FudG96lbl49qxmf3NWvD,Crooked Fingers,6j9elOE3U0Fklu0ATR9nQ0,Red Devil Dawn,40jWxmDHFZxJlFbjhb1pr1,6,https://p.scdn.co/mp3-preview/9a1b39a92b4a7de18db86ec5941d8fdfdec63dcb?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7,Don't Let It Get You Down (alternate mix),4fnSeO91hdvxtGxt9lDPX0,Spoon,0K1q0nXQ8is36PzOKAMbNe,Survive and Advance Vol. 2: A Merge Records Compilation,33toGbR4XKTIVakFfe3B50,9,https://p.scdn.co/mp3-preview/730373af7ed21d1733835fff23d7fc1c9780871c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
8,Don't Become The Thing You Hated,6NyNDPgEpQm8IF5FXOxMPS,Destroyer,22ojy4H4ZVpowC4lRRC8In,Survive and Advance Vol. 2: A Merge Records Compilation,33toGbR4XKTIVakFfe3B50,1,https://p.scdn.co/mp3-preview/d80b0bb87fc8a8d628bd35f084701748fd9407e6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
9,Anything Could Happen,02dQJcneS87bcTNAU6jnbI,Superchunk,7lmde7T1WJPFwv1eR6melP,Survive and Advance Vol. 2: A Merge Records Compilation,33toGbR4XKTIVakFfe3B50,1,https://p.scdn.co/mp3-preview/1b99db074c6be0555ba6640ac7281f8322053971?cid=fa83a2fec7c440b7a2795d600d6b2c7e
10,"Sad, Sad Song",3jrzPocgZ2rExuGIDoPSAw,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Transfiguration of Vincent,3I1zi5eB3rHCYye20JoG2U,32,https://p.scdn.co/mp3-preview/d304f2a23f95361f0e21d1be3aebc995521dceee?cid=fa83a2fec7c440b7a2795d600d6b2c7e
11,Helicopter,1RsLjHQkCjfYjEm7ObYCZX,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Transfiguration of Vincent,3I1zi5eB3rHCYye20JoG2U,29,https://p.scdn.co/mp3-preview/b84afd3417c3872e563f283bdd7468539da6cd46?cid=fa83a2fec7c440b7a2795d600d6b2c7e
12,Let's Dance,2ww6vlXkh2Ntw3pZwtqnHj,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Transfiguration of Vincent,3I1zi5eB3rHCYye20JoG2U,56,https://p.scdn.co/mp3-preview/6c2ba50a81edb31b53f64fc4c8b8b14c9af54659?cid=fa83a2fec7c440b7a2795d600d6b2c7e
13,Track of the Cat,2G7vpCF1m7eRUdZSyrSvaK,Pram,2aFm5gM8lQefcKzOvP2eH8,Dark Island,6usGvP1rJokbTaMazBHNHH,0,not available
14,Penny Arcade,6gOhRadGswaNfoSv4n45ET,Pram,2aFm5gM8lQefcKzOvP2eH8,Dark Island,6usGvP1rJokbTaMazBHNHH,0,not available
15,Peepshow,4echxYvQylg4LNaRgFafUQ,Pram,2aFm5gM8lQefcKzOvP2eH8,Dark Island,6usGvP1rJokbTaMazBHNHH,0,not available
16,Jerk,0saDjpmCgK8h1Y5N6h5Sin,Buzzcocks,2DxlS3lTLFIq70S7ap5H3y,Buzzocks,4tb8XRxEV3UQtKS586CpEX,11,https://p.scdn.co/mp3-preview/442ccbec19ad19dc0796d4b697ee1d906a124dbc?cid=fa83a2fec7c440b7a2795d600d6b2c7e
17,Keep On,7a09kvyF2NzKhqTb7oc4L2,Buzzcocks,2DxlS3lTLFIq70S7ap5H3y,Buzzocks,4tb8XRxEV3UQtKS586CpEX,6,https://p.scdn.co/mp3-preview/c3c6dcce08f62ede854557793f9c4c3575545348?cid=fa83a2fec7c440b7a2795d600d6b2c7e
18,Friends,40NCjyKkNrKHW54D3qOf9f,Buzzcocks,2DxlS3lTLFIq70S7ap5H3y,Buzzocks,4tb8XRxEV3UQtKS586CpEX,4,https://p.scdn.co/mp3-preview/266afda5b0769bb98a819d60e75293d065791b99?cid=fa83a2fec7c440b7a2795d600d6b2c7e
19,Oh Come Down - Full Band Version,48abZkZm6pB5VdBF1qB0HL,Portastatic,5YFFss1uTFY0gfMMR1f9FD,The Summer of the Shark,7mkQ0xobrIcEM9mQYaDw4r,7,https://p.scdn.co/mp3-preview/78cc081a944276d61fdd48e0280a2d6ad39b0dfd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
20,Noisy Night,67gzheVpmUCt4tY5tomEr5,Portastatic,5YFFss1uTFY0gfMMR1f9FD,The Summer of the Shark,7mkQ0xobrIcEM9mQYaDw4r,5,https://p.scdn.co/mp3-preview/14a7cde4d38c9c3da1bd09c7dc041a64c5e9ca55?cid=fa83a2fec7c440b7a2795d600d6b2c7e
21,Drill Me,7C4qciGpHMV8vtP33nePUP,Portastatic,5YFFss1uTFY0gfMMR1f9FD,The Summer of the Shark,7mkQ0xobrIcEM9mQYaDw4r,3,https://p.scdn.co/mp3-preview/cbdd3ad84922afd60b59377e93cc51aa3c664072?cid=fa83a2fec7c440b7a2795d600d6b2c7e
22,The Late Great Cassiopia,7piXnlc8m2pqmFHU1Xt1lY,The Essex Green,2hLQppESVnOV9ntMD3uA4G,The Long Goodbye,4zJj6t8SXQPzfMeCTuY2KJ,34,https://p.scdn.co/mp3-preview/b12de9b19b15b8f158a8566bd3815ac16c43d07f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
23,Lazy May,0V87Vx86N0LQqfvu1z5g5q,The Essex Green,2hLQppESVnOV9ntMD3uA4G,The Long Goodbye,4zJj6t8SXQPzfMeCTuY2KJ,8,https://p.scdn.co/mp3-preview/2cf56df0f7b7742391cf130fb64928e64dfdb1f2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
24,Southern States,5ht2IrtWa2Qh3zretLju3M,The Essex Green,2hLQppESVnOV9ntMD3uA4G,The Long Goodbye,4zJj6t8SXQPzfMeCTuY2KJ,6,https://p.scdn.co/mp3-preview/045ea3b6efc56e0b62e8f5a08b48d5f241ff6b6c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
25,Let Us Break,3vOnDeziwVkocdYpFNdHo4,Matt Elliott,0559tR6WyukLWH68JIGBuC,The Mess We Made,741gC3COYODElhbbbj5OlG,0,not available
26,The Mess We Made,4uK3ySsXxijMjL2ZojjScB,Matt Elliott,0559tR6WyukLWH68JIGBuC,The Mess We Made,741gC3COYODElhbbbj5OlG,0,not available
27,Also Ran,4iUHbwBpF45a7hx2bmLkvb,Matt Elliott,0559tR6WyukLWH68JIGBuC,The Mess We Made,741gC3COYODElhbbbj5OlG,0,not available
28,Missing,4mwy3aCEWZgx1mhTDO982X,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,The Violet Hour,2x8MNqn8SKOAz1hOTwhsu3,13,https://p.scdn.co/mp3-preview/042f2466c2c7ec80adca547b16ad3c242f7e34e4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
29,Porcelain,0uMzFOmL2PQ9J6pfiavAp9,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,The Violet Hour,2x8MNqn8SKOAz1hOTwhsu3,8,https://p.scdn.co/mp3-preview/a79bddfc279fdd58d4dd55baeb0a82ec166afe51?cid=fa83a2fec7c440b7a2795d600d6b2c7e
30,Haunted Melody,2ONb7aRwpTngswADCPO0NK,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,The Violet Hour,2x8MNqn8SKOAz1hOTwhsu3,8,https://p.scdn.co/mp3-preview/1a14d2661ff0bb7988ae560e1bc4ed0970b1b0d3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
31,New Wave Situation,04YZxE3rLMl1K9rZaNTSyh,The Karl Hendricks Trio,38CCFJhHaYVRAMy9JlU5kz,The Jerks Win Again,1HXaKlWY5PUfwvg1NKkQPE,0,https://p.scdn.co/mp3-preview/73ab956711a0d1a86ee832ab2ddbeba1d32adbb8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
32,The Overweight Lovers,0iij6axIvVMWERIV57lThm,The Karl Hendricks Trio,38CCFJhHaYVRAMy9JlU5kz,The Jerks Win Again,1HXaKlWY5PUfwvg1NKkQPE,0,https://p.scdn.co/mp3-preview/d7c43b875863163d96a4182ebfdadfe622bb0e77?cid=fa83a2fec7c440b7a2795d600d6b2c7e
33,I Think I Forgot Something... My Pants,5oZfdGjGbc7xmBaJ5OZdGx,The Karl Hendricks Trio,38CCFJhHaYVRAMy9JlU5kz,The Jerks Win Again,1HXaKlWY5PUfwvg1NKkQPE,0,https://p.scdn.co/mp3-preview/df5ada3156c13b107afd1291e287e4ed62ded6ec?cid=fa83a2fec7c440b7a2795d600d6b2c7e
34,Heavy Metal Trouble Girl,20d3WKryQY5Cy3GWxI84RJ,Lambchop,2Lhs0asnFQiLuntn3s8p78,Survive and Advance Vol. 3: A Merge Records Compilation,0aU0CXzl7tF1UohfptSK3G,2,https://p.scdn.co/mp3-preview/801d22570d15462c1aa74e3f2d81d30d3e5a206d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
35,Fearless,41ejzBbz6AMCj1LeJb7EKe,M. Ward,6nXSnNEdLuKTzAQozRtqiI,Survive and Advance Vol. 3: A Merge Records Compilation,0aU0CXzl7tF1UohfptSK3G,1,https://p.scdn.co/mp3-preview/a6847f1b5cf3f198508c33c3ee1c31640e1665a2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
36,You Gotta Feel It (demo),4XGF2YhfSVH1vB2zHAgq5U,Spoon,0K1q0nXQ8is36PzOKAMbNe,Survive and Advance Vol. 3: A Merge Records Compilation,0aU0CXzl7tF1UohfptSK3G,0,https://p.scdn.co/mp3-preview/05e1a4644fcf4494f262604e31a6228d678124dc?cid=fa83a2fec7c440b7a2795d600d6b2c7e
37,The Majestic,3dn7Iu1xvVtyAn856oIx6s,Superchunk,7lmde7T1WJPFwv1eR6melP,Cup of Sand,1ztm1pf07b9UrH3gQRIdYT,0,not available
38,Reg,2ou6jpBtRxWVhISwjvXp0y,Superchunk,7lmde7T1WJPFwv1eR6melP,Cup of Sand,1ztm1pf07b9UrH3gQRIdYT,0,not available
39,Scary Monsters (And Super Creeps),0UzRF5W4fZjGh8e36Cum4B,Superchunk,7lmde7T1WJPFwv1eR6melP,Cup of Sand,1ztm1pf07b9UrH3gQRIdYT,0,not available
40,Calm Down,6FJADVj07irEOb0jGCrbC8,Matt Suggs,3NWMa1rkA43u5S8cZZV1g5,Amigo Row,3vZEoCk68vhrxph8G2psG5,1,https://p.scdn.co/mp3-preview/b4b10e55d7e4e9007b475c5c82101cd1cec4c25d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
41,New Year,5UZ05lftpUfeqNkprO95r8,Matt Suggs,3NWMa1rkA43u5S8cZZV1g5,Amigo Row,3vZEoCk68vhrxph8G2psG5,0,https://p.scdn.co/mp3-preview/dca90e875792b4021e3bc0376d57d20d662c09f1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
42,Father,3mrJXTeFXigmOHNpDfHezP,Matt Suggs,3NWMa1rkA43u5S8cZZV1g5,Amigo Row,3vZEoCk68vhrxph8G2psG5,0,https://p.scdn.co/mp3-preview/65e502da7e1d7b66190b2293ef1e474089dbc1f4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
43,I Won't Dream About the Girl,7h0YwazI6GyGFqbEKBSiht,East River Pipe,0oXeIbxeFdqMtDYxcwwUTN,Garbageheads on Endless Stun,2FxkChEBKPLy4KOnrDwPt8,1,https://p.scdn.co/mp3-preview/33a14798233d7b60280bc5c84c085bda75eb563a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
44,Girls On the Freeway,62ozTks8SBhA6E9lEhSTds,East River Pipe,0oXeIbxeFdqMtDYxcwwUTN,Garbageheads on Endless Stun,2FxkChEBKPLy4KOnrDwPt8,1,https://p.scdn.co/mp3-preview/44bd4a5b75f91ceaa533690bfa66bc5179abbbb6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
45,Where Does All the Money Go?,2fMAw9pz0Ut20eEIg0RKya,East River Pipe,0oXeIbxeFdqMtDYxcwwUTN,Garbageheads on Endless Stun,2FxkChEBKPLy4KOnrDwPt8,2,https://p.scdn.co/mp3-preview/de8f958dfc0c0a3e92016ce94e5279e36d484f64?cid=fa83a2fec7c440b7a2795d600d6b2c7e
46,The Places You'll Call Home,4gwHatfOJIccK74ehsCA6X,The Ladybug Transistor,15qL2oIvXdTLPUiZZypsvi,The Ladybug Transistor,78IWns6XmfU8P0sHRgg2j3,6,https://p.scdn.co/mp3-preview/0b83cf0fb352a35681d0dd3d1256ef8baefa1be8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
47,A Burial At Sea,7v5vD54MoZhpL88hhz29Cb,The Ladybug Transistor,15qL2oIvXdTLPUiZZypsvi,The Ladybug Transistor,78IWns6XmfU8P0sHRgg2j3,3,https://p.scdn.co/mp3-preview/ba7eb3e6fcd11f15ef1181db8f04b13c7c0c5b31?cid=fa83a2fec7c440b7a2795d600d6b2c7e
48,Splendor In The Grass,0D1CXqtPgcl3MdqnSsT5dI,The Ladybug Transistor,15qL2oIvXdTLPUiZZypsvi,The Ladybug Transistor,78IWns6XmfU8P0sHRgg2j3,4,https://p.scdn.co/mp3-preview/ce9221e0a80f190fbf0392c51be40c8d7cdca7c2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
49,Back to Boston,4CBVm2BPtvvQXmGZ1GI6Px,The Rosebuds,1uatpkp2CbVMmQlMKFMAwe,Make Out,6BynA4pf9tnx9ZAhMmqyp3,13,https://p.scdn.co/mp3-preview/87c8812a767c766c8636e2abd75c202764bf7ac4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
50,Kicks in the Schoolyard,0RUosuo6qJHRFbeW4SUJj7,The Rosebuds,1uatpkp2CbVMmQlMKFMAwe,Make Out,6BynA4pf9tnx9ZAhMmqyp3,7,https://p.scdn.co/mp3-preview/a619547ade31a1127996552771a23f6e173bff08?cid=fa83a2fec7c440b7a2795d600d6b2c7e
51,Drunkards Worst Nightmare,1pCAeqWyiaH42Wwx0EYS4p,The Rosebuds,1uatpkp2CbVMmQlMKFMAwe,Make Out,6BynA4pf9tnx9ZAhMmqyp3,6,https://p.scdn.co/mp3-preview/2c02c22769a6e34925ec79dd6dcf9f54762ec173?cid=fa83a2fec7c440b7a2795d600d6b2c7e
52,Autumn Got Dark,1b33JtLy3yqiePedsDcRPN,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Autumn Was a Lark,1MWK4q1DgYYca14NFeGqOS,5,https://p.scdn.co/mp3-preview/7acc1568fc88576981959b918e02fe5e1065e98f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
53,Baby Blue,0oJwiKxHQaDRYjO1vIklye,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Autumn Was a Lark,1MWK4q1DgYYca14NFeGqOS,2,https://p.scdn.co/mp3-preview/f107088d1118b9754a19538b53e8322276f1858d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
54,San Andreas (Acoustic),7tmft4XU82cXQmsEOhxkxF,Portastatic,5YFFss1uTFY0gfMMR1f9FD,Autumn Was a Lark,1MWK4q1DgYYca14NFeGqOS,1,https://p.scdn.co/mp3-preview/b7fca330aef79355c322c360bbe3ed12064f5141?cid=fa83a2fec7c440b7a2795d600d6b2c7e
